trip_id,arrival_time,stop_id,sequence_id,departure_time
SK_25,2023-03-21 11:59:00,S_15,14,2023-03-21 11:59:00
SK_26,2023-03-21 10:48:00,S_1,0,2023-03-21 10:48:00
SK_26,2023-03-21 10:51:00,S_2,1,2023-03-21 10:51:00
SK_26,2023-03-21 10:54:00,S_3,2,2023-03-21 10:54:00
SK_26,2023-03-21 11:00:00,S_4,3,2023-03-21 11:00:00
SK_26,2023-03-21 11:05:00,S_5,4,2023-03-21 11:05:00
SK_26,2023-03-21 11:09:00,S_6,5,2023-03-21 11:09:00
SK_26,2023-03-21 11:15:00,S_7,6,2023-03-21 11:15:00
SK_26,2023-03-21 11:19:00,S_8,7,2023-03-21 11:19:00
SK_26,2023-03-21 11:26:00,S_9,8,2023-03-21 11:26:00
SK_26,2023-03-21 11:32:00,S_10,9,2023-03-21 11:32:00
SK_26,2023-03-21 11:41:00,S_11,10,2023-03-21 11:41:00
SK_26,2023-03-21 11:49:00,S_12,11,2023-03-21 11:49:00
SK_26,2023-03-21 11:57:00,S_13,12,2023-03-21 11:57:00
SK_26,2023-03-21 12:01:00,S_14,13,2023-03-21 12:01:00
SK_26,2023-03-21 12:11:00,S_15,14,2023-03-21 12:11:00
SK_27,2023-03-21 11:00:00,S_1,0,2023-03-21 11:00:00
SK_27,2023-03-21 11:03:00,S_2,1,2023-03-21 11:03:00
SK_27,2023-03-21 11:06:00,S_3,2,2023-03-21 11:06:00
SK_27,2023-03-21 11:12:00,S_4,3,2023-03-21 11:12:00
SK_27,2023-03-21 11:17:00,S_5,4,2023-03-21 11:17:00
SK_27,2023-03-21 11:21:00,S_6,5,2023-03-21 11:21:00
SK_27,2023-03-21 11:27:00,S_7,6,2023-03-21 11:27:00
SK_27,2023-03-21 11:31:00,S_8,7,2023-03-21 11:31:00
SK_27,2023-03-21 11:38:00,S_9,8,2023-03-21 11:38:00
SK_27,2023-03-21 11:44:00,S_10,9,2023-03-21 11:44:00
SK_27,2023-03-21 11:53:00,S_11,10,2023-03-21 11:53:00
SK_27,2023-03-21 12:01:00,S_12,11,2023-03-21 12:01:00
SK_27,2023-03-21 12:09:00,S_13,12,2023-03-21 12:09:00
SK_27,2023-03-21 12:13:00,S_14,13,2023-03-21 12:13:00
SK_27,2023-03-21 12:23:00,S_15,14,2023-03-21 12:23:00
SK_28,2023-03-21 11:15:00,S_1,0,2023-03-21 11:15:00
SK_28,2023-03-21 11:18:00,S_2,1,2023-03-21 11:18:00
SK_28,2023-03-21 11:21:00,S_3,2,2023-03-21 11:21:00
SK_28,2023-03-21 11:27:00,S_4,3,2023-03-21 11:27:00
SK_28,2023-03-21 11:32:00,S_5,4,2023-03-21 11:32:00
SK_28,2023-03-21 11:36:00,S_6,5,2023-03-21 11:36:00
SK_28,2023-03-21 11:42:00,S_7,6,2023-03-21 11:42:00
SK_28,2023-03-21 11:46:00,S_8,7,2023-03-21 11:46:00
SK_28,2023-03-21 11:53:00,S_9,8,2023-03-21 11:53:00
SK_28,2023-03-21 11:59:00,S_10,9,2023-03-21 11:59:00
SK_28,2023-03-21 12:08:00,S_11,10,2023-03-21 12:08:00
SK_28,2023-03-21 12:16:00,S_12,11,2023-03-21 12:16:00
SK_28,2023-03-21 12:24:00,S_13,12,2023-03-21 12:24:00
SK_28,2023-03-21 12:28:00,S_14,13,2023-03-21 12:28:00
SK_28,2023-03-21 12:38:00,S_15,14,2023-03-21 12:38:00
SK_29,2023-03-21 11:30:00,S_1,0,2023-03-21 11:30:00
SK_29,2023-03-21 11:33:00,S_2,1,2023-03-21 11:33:00
SK_29,2023-03-21 11:36:00,S_3,2,2023-03-21 11:36:00
SK_29,2023-03-21 11:42:00,S_4,3,2023-03-21 11:42:00
SK_29,2023-03-21 11:47:00,S_5,4,2023-03-21 11:47:00
SK_29,2023-03-21 11:51:00,S_6,5,2023-03-21 11:51:00
SK_29,2023-03-21 11:57:00,S_7,6,2023-03-21 11:57:00
SK_29,2023-03-21 12:01:00,S_8,7,2023-03-21 12:01:00
SK_29,2023-03-21 12:08:00,S_9,8,2023-03-21 12:08:00
SK_29,2023-03-21 12:14:00,S_10,9,2023-03-21 12:14:00
SK_29,2023-03-21 12:23:00,S_11,10,2023-03-21 12:23:00
SK_29,2023-03-21 12:31:00,S_12,11,2023-03-21 12:31:00
SK_29,2023-03-21 12:39:00,S_13,12,2023-03-21 12:39:00
SK_29,2023-03-21 12:43:00,S_14,13,2023-03-21 12:43:00
SK_29,2023-03-21 12:53:00,S_15,14,2023-03-21 12:53:00
SK_30,2023-03-21 11:45:00,S_1,0,2023-03-21 11:45:00
SK_30,2023-03-21 11:48:00,S_2,1,2023-03-21 11:48:00
SK_30,2023-03-21 11:51:00,S_3,2,2023-03-21 11:51:00
SK_30,2023-03-21 11:57:00,S_4,3,2023-03-21 11:57:00
SK_30,2023-03-21 12:02:00,S_5,4,2023-03-21 12:02:00
SK_30,2023-03-21 12:06:00,S_6,5,2023-03-21 12:06:00
SK_30,2023-03-21 12:12:00,S_7,6,2023-03-21 12:12:00
SK_30,2023-03-21 12:16:00,S_8,7,2023-03-21 12:16:00
SK_30,2023-03-21 12:23:00,S_9,8,2023-03-21 12:23:00
SK_30,2023-03-21 12:29:00,S_10,9,2023-03-21 12:29:00
SK_30,2023-03-21 12:38:00,S_11,10,2023-03-21 12:38:00
SK_30,2023-03-21 12:46:00,S_12,11,2023-03-21 12:46:00
SK_30,2023-03-21 12:54:00,S_13,12,2023-03-21 12:54:00
SK_30,2023-03-21 12:58:00,S_14,13,2023-03-21 12:58:00
SK_30,2023-03-21 13:08:00,S_15,14,2023-03-21 13:08:00
SK_31,2023-03-21 12:00:00,S_1,0,2023-03-21 12:00:00
SK_31,2023-03-21 12:03:00,S_2,1,2023-03-21 12:03:00
SK_31,2023-03-21 12:06:00,S_3,2,2023-03-21 12:06:00
SK_31,2023-03-21 12:12:00,S_4,3,2023-03-21 12:12:00
SK_31,2023-03-21 12:17:00,S_5,4,2023-03-21 12:17:00
SK_31,2023-03-21 12:21:00,S_6,5,2023-03-21 12:21:00
SK_31,2023-03-21 12:27:00,S_7,6,2023-03-21 12:27:00
SK_31,2023-03-21 12:31:00,S_8,7,2023-03-21 12:31:00
SK_31,2023-03-21 12:38:00,S_9,8,2023-03-21 12:38:00
SK_31,2023-03-21 12:44:00,S_10,9,2023-03-21 12:44:00
SK_31,2023-03-21 12:53:00,S_11,10,2023-03-21 12:53:00
SK_31,2023-03-21 13:01:00,S_12,11,2023-03-21 13:01:00
SK_31,2023-03-21 13:09:00,S_13,12,2023-03-21 13:09:00
SK_31,2023-03-21 13:13:00,S_14,13,2023-03-21 13:13:00
SK_31,2023-03-21 13:23:00,S_15,14,2023-03-21 13:23:00
SK_32,2023-03-21 12:20:00,S_1,0,2023-03-21 12:20:00
SK_32,2023-03-21 12:23:00,S_2,1,2023-03-21 12:23:00
SK_32,2023-03-21 12:26:00,S_3,2,2023-03-21 12:26:00
SK_32,2023-03-21 12:32:00,S_4,3,2023-03-21 12:32:00
SK_32,2023-03-21 12:37:00,S_5,4,2023-03-21 12:37:00
SK_32,2023-03-21 12:41:00,S_6,5,2023-03-21 12:41:00
SK_32,2023-03-21 12:47:00,S_7,6,2023-03-21 12:47:00
SK_32,2023-03-21 12:51:00,S_8,7,2023-03-21 12:51:00
SK_32,2023-03-21 12:58:00,S_9,8,2023-03-21 12:58:00
SK_32,2023-03-21 13:04:00,S_10,9,2023-03-21 13:04:00
SK_32,2023-03-21 13:13:00,S_11,10,2023-03-21 13:13:00
SK_32,2023-03-21 13:21:00,S_12,11,2023-03-21 13:21:00
SK_32,2023-03-21 13:29:00,S_13,12,2023-03-21 13:29:00
SK_32,2023-03-21 13:33:00,S_14,13,2023-03-21 13:33:00
SK_32,2023-03-21 13:43:00,S_15,14,2023-03-21 13:43:00
SK_33,2023-03-21 12:40:00,S_1,0,2023-03-21 12:40:00
SK_33,2023-03-21 12:43:00,S_2,1,2023-03-21 12:43:00
SK_33,2023-03-21 12:46:00,S_3,2,2023-03-21 12:46:00
SK_33,2023-03-21 12:52:00,S_4,3,2023-03-21 12:52:00
SK_33,2023-03-21 12:57:00,S_5,4,2023-03-21 12:57:00
SK_33,2023-03-21 13:01:00,S_6,5,2023-03-21 13:01:00
SK_33,2023-03-21 13:07:00,S_7,6,2023-03-21 13:07:00
SK_33,2023-03-21 13:11:00,S_8,7,2023-03-21 13:11:00
SK_33,2023-03-21 13:18:00,S_9,8,2023-03-21 13:18:00
SK_33,2023-03-21 13:24:00,S_10,9,2023-03-21 13:24:00
SK_33,2023-03-21 13:33:00,S_11,10,2023-03-21 13:33:00
SK_33,2023-03-21 13:41:00,S_12,11,2023-03-21 13:41:00
SK_33,2023-03-21 13:49:00,S_13,12,2023-03-21 13:49:00
SK_33,2023-03-21 13:53:00,S_14,13,2023-03-21 13:53:00
SK_33,2023-03-21 14:03:00,S_15,14,2023-03-21 14:03:00
SK_34,2023-03-21 13:00:00,S_1,0,2023-03-21 13:00:00
SK_34,2023-03-21 13:03:00,S_2,1,2023-03-21 13:03:00
SK_34,2023-03-21 13:06:00,S_3,2,2023-03-21 13:06:00
SK_34,2023-03-21 13:12:00,S_4,3,2023-03-21 13:12:00
SK_34,2023-03-21 13:17:00,S_5,4,2023-03-21 13:17:00
SK_34,2023-03-21 13:21:00,S_6,5,2023-03-21 13:21:00
SK_34,2023-03-21 13:27:00,S_7,6,2023-03-21 13:27:00
SK_34,2023-03-21 13:31:00,S_8,7,2023-03-21 13:31:00
SK_34,2023-03-21 13:38:00,S_9,8,2023-03-21 13:38:00
SK_34,2023-03-21 13:44:00,S_10,9,2023-03-21 13:44:00
SK_34,2023-03-21 13:53:00,S_11,10,2023-03-21 13:53:00
SK_34,2023-03-21 14:01:00,S_12,11,2023-03-21 14:01:00
SK_34,2023-03-21 14:09:00,S_13,12,2023-03-21 14:09:00
SK_34,2023-03-21 14:13:00,S_14,13,2023-03-21 14:13:00
SK_34,2023-03-21 14:23:00,S_15,14,2023-03-21 14:23:00
SK_35,2023-03-21 13:30:00,S_1,0,2023-03-21 13:30:00
SK_35,2023-03-21 13:33:00,S_2,1,2023-03-21 13:33:00
SK_35,2023-03-21 13:36:00,S_3,2,2023-03-21 13:36:00
SK_35,2023-03-21 13:42:00,S_4,3,2023-03-21 13:42:00
SK_35,2023-03-21 13:47:00,S_5,4,2023-03-21 13:47:00
SK_35,2023-03-21 13:51:00,S_6,5,2023-03-21 13:51:00
SK_35,2023-03-21 13:57:00,S_7,6,2023-03-21 13:57:00
SK_35,2023-03-21 14:01:00,S_8,7,2023-03-21 14:01:00
SK_35,2023-03-21 14:08:00,S_9,8,2023-03-21 14:08:00
SK_35,2023-03-21 14:14:00,S_10,9,2023-03-21 14:14:00
SK_35,2023-03-21 14:23:00,S_11,10,2023-03-21 14:23:00
SK_35,2023-03-21 14:31:00,S_12,11,2023-03-21 14:31:00
SK_35,2023-03-21 14:39:00,S_13,12,2023-03-21 14:39:00
SK_35,2023-03-21 14:43:00,S_14,13,2023-03-21 14:43:00
SK_35,2023-03-21 14:53:00,S_15,14,2023-03-21 14:53:00
SK_36,2023-03-21 14:00:00,S_1,0,2023-03-21 14:00:00
SK_36,2023-03-21 14:03:00,S_2,1,2023-03-21 14:03:00
SK_36,2023-03-21 14:06:00,S_3,2,2023-03-21 14:06:00
SK_36,2023-03-21 14:12:00,S_4,3,2023-03-21 14:12:00
SK_36,2023-03-21 14:17:00,S_5,4,2023-03-21 14:17:00
SK_36,2023-03-21 14:21:00,S_6,5,2023-03-21 14:21:00
SK_36,2023-03-21 14:27:00,S_7,6,2023-03-21 14:27:00
SK_36,2023-03-21 14:31:00,S_8,7,2023-03-21 14:31:00
SK_36,2023-03-21 14:38:00,S_9,8,2023-03-21 14:38:00
SK_36,2023-03-21 14:44:00,S_10,9,2023-03-21 14:44:00
SK_36,2023-03-21 14:53:00,S_11,10,2023-03-21 14:53:00
SK_36,2023-03-21 15:01:00,S_12,11,2023-03-21 15:01:00
SK_36,2023-03-21 15:09:00,S_13,12,2023-03-21 15:09:00
SK_36,2023-03-21 15:13:00,S_14,13,2023-03-21 15:13:00
SK_36,2023-03-21 15:23:00,S_15,14,2023-03-21 15:23:00
SK_37,2023-03-21 14:20:00,S_1,0,2023-03-21 14:20:00
SK_37,2023-03-21 14:23:00,S_2,1,2023-03-21 14:23:00
SK_37,2023-03-21 14:26:00,S_3,2,2023-03-21 14:26:00
SK_37,2023-03-21 14:32:00,S_4,3,2023-03-21 14:32:00
SK_37,2023-03-21 14:37:00,S_5,4,2023-03-21 14:37:00
SK_37,2023-03-21 14:41:00,S_6,5,2023-03-21 14:41:00
SK_37,2023-03-21 14:47:00,S_7,6,2023-03-21 14:47:00
SK_37,2023-03-21 14:51:00,S_8,7,2023-03-21 14:51:00
SK_37,2023-03-21 14:58:00,S_9,8,2023-03-21 14:58:00
SK_37,2023-03-21 15:04:00,S_10,9,2023-03-21 15:04:00
SK_37,2023-03-21 15:13:00,S_11,10,2023-03-21 15:13:00
SK_37,2023-03-21 15:21:00,S_12,11,2023-03-21 15:21:00
SK_37,2023-03-21 15:29:00,S_13,12,2023-03-21 15:29:00
SK_37,2023-03-21 15:33:00,S_14,13,2023-03-21 15:33:00
SK_37,2023-03-21 15:43:00,S_15,14,2023-03-21 15:43:00
SK_38,2023-03-21 14:40:00,S_1,0,2023-03-21 14:40:00
SK_38,2023-03-21 14:43:00,S_2,1,2023-03-21 14:43:00
SK_38,2023-03-21 14:46:00,S_3,2,2023-03-21 14:46:00
SK_38,2023-03-21 14:52:00,S_4,3,2023-03-21 14:52:00
SK_38,2023-03-21 14:57:00,S_5,4,2023-03-21 14:57:00
SK_38,2023-03-21 15:01:00,S_6,5,2023-03-21 15:01:00
SK_38,2023-03-21 15:07:00,S_7,6,2023-03-21 15:07:00
SK_38,2023-03-21 15:11:00,S_8,7,2023-03-21 15:11:00
SK_38,2023-03-21 15:18:00,S_9,8,2023-03-21 15:18:00
SK_38,2023-03-21 15:24:00,S_10,9,2023-03-21 15:24:00
SK_38,2023-03-21 15:33:00,S_11,10,2023-03-21 15:33:00
SK_38,2023-03-21 15:41:00,S_12,11,2023-03-21 15:41:00
SK_38,2023-03-21 15:49:00,S_13,12,2023-03-21 15:49:00
SK_38,2023-03-21 15:53:00,S_14,13,2023-03-21 15:53:00
SK_38,2023-03-21 16:03:00,S_15,14,2023-03-21 16:03:00
SK_39,2023-03-21 15:00:00,S_1,0,2023-03-21 15:00:00
SK_39,2023-03-21 15:03:00,S_2,1,2023-03-21 15:03:00
SK_39,2023-03-21 15:06:00,S_3,2,2023-03-21 15:06:00
SK_39,2023-03-21 15:12:00,S_4,3,2023-03-21 15:12:00
SK_39,2023-03-21 15:17:00,S_5,4,2023-03-21 15:17:00
SK_39,2023-03-21 15:21:00,S_6,5,2023-03-21 15:21:00
SK_39,2023-03-21 15:27:00,S_7,6,2023-03-21 15:27:00
SK_39,2023-03-21 15:31:00,S_8,7,2023-03-21 15:31:00
SK_39,2023-03-21 15:38:00,S_9,8,2023-03-21 15:38:00
SK_39,2023-03-21 15:44:00,S_10,9,2023-03-21 15:44:00
SK_39,2023-03-21 15:53:00,S_11,10,2023-03-21 15:53:00
SK_39,2023-03-21 16:01:00,S_12,11,2023-03-21 16:01:00
SK_39,2023-03-21 16:09:00,S_13,12,2023-03-21 16:09:00
SK_39,2023-03-21 16:13:00,S_14,13,2023-03-21 16:13:00
SK_39,2023-03-21 16:23:00,S_15,14,2023-03-21 16:23:00
SK_40,2023-03-21 15:15:00,S_1,0,2023-03-21 15:15:00
SK_40,2023-03-21 15:18:00,S_2,1,2023-03-21 15:18:00
SK_40,2023-03-21 15:21:00,S_3,2,2023-03-21 15:21:00
SK_40,2023-03-21 15:27:00,S_4,3,2023-03-21 15:27:00
SK_40,2023-03-21 15:32:00,S_5,4,2023-03-21 15:32:00
SK_40,2023-03-21 15:36:00,S_6,5,2023-03-21 15:36:00
SK_40,2023-03-21 15:42:00,S_7,6,2023-03-21 15:42:00
SK_40,2023-03-21 15:46:00,S_8,7,2023-03-21 15:46:00
SK_40,2023-03-21 15:53:00,S_9,8,2023-03-21 15:53:00
SK_40,2023-03-21 15:59:00,S_10,9,2023-03-21 15:59:00
SK_40,2023-03-21 16:08:00,S_11,10,2023-03-21 16:08:00
SK_40,2023-03-21 16:16:00,S_12,11,2023-03-21 16:16:00
SK_40,2023-03-21 16:24:00,S_13,12,2023-03-21 16:24:00
SK_40,2023-03-21 16:28:00,S_14,13,2023-03-21 16:28:00
SK_40,2023-03-21 16:38:00,S_15,14,2023-03-21 16:38:00
SK_41,2023-03-21 15:30:00,S_1,0,2023-03-21 15:30:00
SK_41,2023-03-21 15:33:00,S_2,1,2023-03-21 15:33:00
SK_41,2023-03-21 15:36:00,S_3,2,2023-03-21 15:36:00
SK_41,2023-03-21 15:42:00,S_4,3,2023-03-21 15:42:00
SK_41,2023-03-21 15:47:00,S_5,4,2023-03-21 15:47:00
SK_41,2023-03-21 15:51:00,S_6,5,2023-03-21 15:51:00
SK_41,2023-03-21 15:57:00,S_7,6,2023-03-21 15:57:00
SK_41,2023-03-21 16:01:00,S_8,7,2023-03-21 16:01:00
SK_41,2023-03-21 16:08:00,S_9,8,2023-03-21 16:08:00
SK_41,2023-03-21 16:14:00,S_10,9,2023-03-21 16:14:00
SK_41,2023-03-21 16:23:00,S_11,10,2023-03-21 16:23:00
SK_41,2023-03-21 16:31:00,S_12,11,2023-03-21 16:31:00
SK_41,2023-03-21 16:39:00,S_13,12,2023-03-21 16:39:00
SK_41,2023-03-21 16:43:00,S_14,13,2023-03-21 16:43:00
SK_41,2023-03-21 16:53:00,S_15,14,2023-03-21 16:53:00
SK_42,2023-03-21 15:45:00,S_1,0,2023-03-21 15:45:00
SK_42,2023-03-21 15:48:00,S_2,1,2023-03-21 15:48:00
SK_42,2023-03-21 15:51:00,S_3,2,2023-03-21 15:51:00
SK_42,2023-03-21 15:57:00,S_4,3,2023-03-21 15:57:00
SK_42,2023-03-21 16:02:00,S_5,4,2023-03-21 16:02:00
SK_42,2023-03-21 16:06:00,S_6,5,2023-03-21 16:06:00
SK_42,2023-03-21 16:12:00,S_7,6,2023-03-21 16:12:00
SK_42,2023-03-21 16:16:00,S_8,7,2023-03-21 16:16:00
SK_42,2023-03-21 16:23:00,S_9,8,2023-03-21 16:23:00
SK_42,2023-03-21 16:29:00,S_10,9,2023-03-21 16:29:00
SK_42,2023-03-21 16:38:00,S_11,10,2023-03-21 16:38:00
SK_42,2023-03-21 16:46:00,S_12,11,2023-03-21 16:46:00
SK_42,2023-03-21 16:54:00,S_13,12,2023-03-21 16:54:00
SK_42,2023-03-21 16:58:00,S_14,13,2023-03-21 16:58:00
SK_42,2023-03-21 17:08:00,S_15,14,2023-03-21 17:08:00
SK_43,2023-03-21 16:00:00,S_1,0,2023-03-21 16:00:00
SK_43,2023-03-21 16:03:00,S_2,1,2023-03-21 16:03:00
SK_43,2023-03-21 16:06:00,S_3,2,2023-03-21 16:06:00
SK_43,2023-03-21 16:12:00,S_4,3,2023-03-21 16:12:00
SK_43,2023-03-21 16:17:00,S_5,4,2023-03-21 16:17:00
SK_43,2023-03-21 16:21:00,S_6,5,2023-03-21 16:21:00
SK_43,2023-03-21 16:27:00,S_7,6,2023-03-21 16:27:00
SK_43,2023-03-21 16:31:00,S_8,7,2023-03-21 16:31:00
SK_43,2023-03-21 16:38:00,S_9,8,2023-03-21 16:38:00
SK_43,2023-03-21 16:44:00,S_10,9,2023-03-21 16:44:00
SK_43,2023-03-21 16:53:00,S_11,10,2023-03-21 16:53:00
SK_43,2023-03-21 17:01:00,S_12,11,2023-03-21 17:01:00
SK_43,2023-03-21 17:09:00,S_13,12,2023-03-21 17:09:00
SK_43,2023-03-21 17:13:00,S_14,13,2023-03-21 17:13:00
SK_43,2023-03-21 17:23:00,S_15,14,2023-03-21 17:23:00
SK_44,2023-03-21 16:12:00,S_1,0,2023-03-21 16:12:00
SK_44,2023-03-21 16:15:00,S_2,1,2023-03-21 16:15:00
SK_44,2023-03-21 16:18:00,S_3,2,2023-03-21 16:18:00
SK_44,2023-03-21 16:24:00,S_4,3,2023-03-21 16:24:00
SK_44,2023-03-21 16:29:00,S_5,4,2023-03-21 16:29:00
SK_44,2023-03-21 16:33:00,S_6,5,2023-03-21 16:33:00
SK_44,2023-03-21 16:39:00,S_7,6,2023-03-21 16:39:00
SK_44,2023-03-21 16:43:00,S_8,7,2023-03-21 16:43:00
SK_44,2023-03-21 16:50:00,S_9,8,2023-03-21 16:50:00
SK_44,2023-03-21 16:56:00,S_10,9,2023-03-21 16:56:00
SK_44,2023-03-21 17:05:00,S_11,10,2023-03-21 17:05:00
SK_44,2023-03-21 17:13:00,S_12,11,2023-03-21 17:13:00
SK_44,2023-03-21 17:21:00,S_13,12,2023-03-21 17:21:00
SK_44,2023-03-21 17:25:00,S_14,13,2023-03-21 17:25:00
SK_44,2023-03-21 17:35:00,S_15,14,2023-03-21 17:35:00
SK_45,2023-03-21 16:24:00,S_1,0,2023-03-21 16:24:00
SK_45,2023-03-21 16:27:00,S_2,1,2023-03-21 16:27:00
SK_45,2023-03-21 16:30:00,S_3,2,2023-03-21 16:30:00
SK_45,2023-03-21 16:36:00,S_4,3,2023-03-21 16:36:00
SK_45,2023-03-21 16:41:00,S_5,4,2023-03-21 16:41:00
SK_45,2023-03-21 16:45:00,S_6,5,2023-03-21 16:45:00
SK_45,2023-03-21 16:51:00,S_7,6,2023-03-21 16:51:00
SK_45,2023-03-21 16:55:00,S_8,7,2023-03-21 16:55:00
SK_45,2023-03-21 17:02:00,S_9,8,2023-03-21 17:02:00
SK_45,2023-03-21 17:08:00,S_10,9,2023-03-21 17:08:00
SK_45,2023-03-21 17:17:00,S_11,10,2023-03-21 17:17:00
SK_45,2023-03-21 17:25:00,S_12,11,2023-03-21 17:25:00
SK_45,2023-03-21 17:33:00,S_13,12,2023-03-21 17:33:00
SK_45,2023-03-21 17:37:00,S_14,13,2023-03-21 17:37:00
SK_45,2023-03-21 17:47:00,S_15,14,2023-03-21 17:47:00
SK_46,2023-03-21 16:36:00,S_1,0,2023-03-21 16:36:00
SK_46,2023-03-21 16:39:00,S_2,1,2023-03-21 16:39:00
SK_46,2023-03-21 16:42:00,S_3,2,2023-03-21 16:42:00
SK_46,2023-03-21 16:48:00,S_4,3,2023-03-21 16:48:00
SK_46,2023-03-21 16:53:00,S_5,4,2023-03-21 16:53:00
SK_46,2023-03-21 16:57:00,S_6,5,2023-03-21 16:57:00
SK_46,2023-03-21 17:03:00,S_7,6,2023-03-21 17:03:00
SK_46,2023-03-21 17:07:00,S_8,7,2023-03-21 17:07:00
SK_46,2023-03-21 17:14:00,S_9,8,2023-03-21 17:14:00
SK_46,2023-03-21 17:20:00,S_10,9,2023-03-21 17:20:00
SK_46,2023-03-21 17:29:00,S_11,10,2023-03-21 17:29:00
SK_46,2023-03-21 17:37:00,S_12,11,2023-03-21 17:37:00
SK_46,2023-03-21 17:45:00,S_13,12,2023-03-21 17:45:00
SK_46,2023-03-21 17:49:00,S_14,13,2023-03-21 17:49:00
SK_46,2023-03-21 17:59:00,S_15,14,2023-03-21 17:59:00
SK_47,2023-03-21 16:48:00,S_1,0,2023-03-21 16:48:00
SK_47,2023-03-21 16:51:00,S_2,1,2023-03-21 16:51:00
SK_47,2023-03-21 16:54:00,S_3,2,2023-03-21 16:54:00
SK_47,2023-03-21 17:00:00,S_4,3,2023-03-21 17:00:00
SK_47,2023-03-21 17:05:00,S_5,4,2023-03-21 17:05:00
SK_47,2023-03-21 17:09:00,S_6,5,2023-03-21 17:09:00
SK_47,2023-03-21 17:15:00,S_7,6,2023-03-21 17:15:00
SK_47,2023-03-21 17:19:00,S_8,7,2023-03-21 17:19:00
SK_47,2023-03-21 17:26:00,S_9,8,2023-03-21 17:26:00
SK_47,2023-03-21 17:32:00,S_10,9,2023-03-21 17:32:00
SK_47,2023-03-21 17:41:00,S_11,10,2023-03-21 17:41:00
SK_47,2023-03-21 17:49:00,S_12,11,2023-03-21 17:49:00
SK_47,2023-03-21 17:57:00,S_13,12,2023-03-21 17:57:00
SK_47,2023-03-21 18:01:00,S_14,13,2023-03-21 18:01:00
SK_47,2023-03-21 18:11:00,S_15,14,2023-03-21 18:11:00
SK_48,2023-03-21 17:00:00,S_1,0,2023-03-21 17:00:00
SK_48,2023-03-21 17:03:00,S_2,1,2023-03-21 17:03:00
SK_48,2023-03-21 17:06:00,S_3,2,2023-03-21 17:06:00
SK_48,2023-03-21 17:12:00,S_4,3,2023-03-21 17:12:00
SK_48,2023-03-21 17:17:00,S_5,4,2023-03-21 17:17:00
SK_48,2023-03-21 17:21:00,S_6,5,2023-03-21 17:21:00
SK_48,2023-03-21 17:27:00,S_7,6,2023-03-21 17:27:00
SK_48,2023-03-21 17:31:00,S_8,7,2023-03-21 17:31:00
SK_48,2023-03-21 17:38:00,S_9,8,2023-03-21 17:38:00
SK_48,2023-03-21 17:44:00,S_10,9,2023-03-21 17:44:00
SK_48,2023-03-21 17:53:00,S_11,10,2023-03-21 17:53:00
SK_48,2023-03-21 18:01:00,S_12,11,2023-03-21 18:01:00
SK_48,2023-03-21 18:09:00,S_13,12,2023-03-21 18:09:00
SK_48,2023-03-21 18:13:00,S_14,13,2023-03-21 18:13:00
SK_48,2023-03-21 18:23:00,S_15,14,2023-03-21 18:23:00
SK_49,2023-03-21 17:10:00,S_1,0,2023-03-21 17:10:00
SK_49,2023-03-21 17:13:00,S_2,1,2023-03-21 17:13:00
SK_49,2023-03-21 17:16:00,S_3,2,2023-03-21 17:16:00
SK_49,2023-03-21 17:22:00,S_4,3,2023-03-21 17:22:00
SK_49,2023-03-21 17:27:00,S_5,4,2023-03-21 17:27:00
SK_49,2023-03-21 17:31:00,S_6,5,2023-03-21 17:31:00
SK_49,2023-03-21 17:37:00,S_7,6,2023-03-21 17:37:00
SK_49,2023-03-21 17:41:00,S_8,7,2023-03-21 17:41:00
SK_49,2023-03-21 17:48:00,S_9,8,2023-03-21 17:48:00
SK_49,2023-03-21 17:54:00,S_10,9,2023-03-21 17:54:00
SK_49,2023-03-21 18:03:00,S_11,10,2023-03-21 18:03:00
SK_49,2023-03-21 18:11:00,S_12,11,2023-03-21 18:11:00
SK_49,2023-03-21 18:19:00,S_13,12,2023-03-21 18:19:00
SK_49,2023-03-21 18:23:00,S_14,13,2023-03-21 18:23:00
SK_49,2023-03-21 18:33:00,S_15,14,2023-03-21 18:33:00
SK_50,2023-03-21 17:20:00,S_1,0,2023-03-21 17:20:00
SK_50,2023-03-21 17:23:00,S_2,1,2023-03-21 17:23:00
SK_50,2023-03-21 17:26:00,S_3,2,2023-03-21 17:26:00
SK_50,2023-03-21 17:32:00,S_4,3,2023-03-21 17:32:00
SK_50,2023-03-21 17:37:00,S_5,4,2023-03-21 17:37:00
SK_50,2023-03-21 17:41:00,S_6,5,2023-03-21 17:41:00
SK_50,2023-03-21 17:47:00,S_7,6,2023-03-21 17:47:00
SK_50,2023-03-21 17:51:00,S_8,7,2023-03-21 17:51:00
SK_50,2023-03-21 17:58:00,S_9,8,2023-03-21 17:58:00
SK_50,2023-03-21 18:04:00,S_10,9,2023-03-21 18:04:00
SK_50,2023-03-21 18:13:00,S_11,10,2023-03-21 18:13:00
SK_50,2023-03-21 18:21:00,S_12,11,2023-03-21 18:21:00
SK_50,2023-03-21 18:29:00,S_13,12,2023-03-21 18:29:00
SK_50,2023-03-21 18:33:00,S_14,13,2023-03-21 18:33:00
SK_50,2023-03-21 18:43:00,S_15,14,2023-03-21 18:43:00
SK_51,2023-03-21 17:30:00,S_1,0,2023-03-21 17:30:00
